type,id,status,description,amount,account,balance,direction,class,institution,postDate
transaction,c9f8c799-88de-4106-86d2-73b48ae09783,posted,Travel Agency Booking,-2675.59,989f2827-6c6e-49e6-a632-3c9e4d2d9d98,23980.95,debit,payment,AU00000,2023-06-18T15:15:46Z
transaction,6677977e-fcd6-4deb-aea1-438114e02fd6,posted,Electricity Bill Payment,-318.15,d333ba6a-ddcf-4ea3-a764-25f0add33e54,23662.8,debit,payment,AU00000,2023-06-18T03:36:16Z
transaction,6081946c-f171-4169-b495-008cdb7d68ae,posted,Mobile Phone Bill Payment,-3906.58,0e430b5e-cabc-4ce4-a110-104834f6ac90,3961.96,debit,bank-fee,AU00000,2023-06-10T22:26:34Z
transaction,4ecea2bc-96dc-4862-ae77-dac9eb78b37f,posted,Restaurant Dinner,-3175.7,9a8309c7-8764-4534-bc86-a995c76c47fd,786.26,debit,bank-fee,AU00000,2024-03-26T19:37:40Z
transaction,77615d9b-ee34-4936-ba8a-2e8eb7f3cb0c,posted,Online Gaming Purchase,-3098.61,69b6535c-0dba-41af-ab6e-e75fdf04c3b2,-2312.35,debit,payment,AU00000,2023-11-18T06:59:05Z
transaction,276a434e-aad9-43e1-9893-e4e6b6070a87,posted,Uber Ride,-3219.76,be606369-8da2-4d77-8fc8-f29c3436c46c,-5532.11,debit,bank-fee,AU00000,2024-01-20T19:58:00Z
transaction,e9b5d3c8-09dc-42a9-8390-7070569c1fe0,posted,Amazon Online Shopping,-2571.64,0e8b6d06-c3aa-4b11-a389-7d22deeccf2f,-8103.75,debit,cash-withdrawal,AU00000,2023-09-07T08:43:24Z
transaction,2d5b9e4c-dc3d-48d1-9eb0-a2aacc1647ef,posted,Transfer Platnm Homeloan 346454,-360.04,a0b6e0f9-c9af-44c5-9470-1833f8acf232,-8463.79,debit,payment,AU00000,2023-11-26T19:05:17Z
transaction,e603765b-2f5b-4567-9bdc-bab88321380c,posted,Wdl ATM WESTPAC IGA BALGOWLAH BALGOWL AU,-529.39,028f253b-d4f9-4db6-bd1b-0ca4d7fd9a3e,-8993.18,debit,payment,AU00000,2023-07-15T03:01:12Z
transaction,f92602ee-6154-4ae4-9f48-ef7e8bae5370,posted,Pharmacy Purchase,-2857.47,84e57a5c-853e-4351-954b-580257bc5936,-11850.65,debit,cash-withdrawal,AU00000,2023-08-01T06:51:32Z
transaction,cbbfb6b0-8b94-48e1-9814-21452eea7f53,posted,Transfer Platnm Homeloan 346454,-4964.5,fac84083-39d9-43dc-8954-0b24aaeeb0aa,-16815.15,debit,bank-fee,AU00000,2023-12-03T10:07:32Z
transaction,ca2d49aa-ebac-4eb5-acc2-e0adcaf8f9ce,posted,AGL RETAIL ENERGY LTD (GAS),-4306.12,9145a38c-423a-4cee-9e81-1ec16315bf6c,-21121.27,debit,cash-withdrawal,AU00000,2024-05-05T07:14:34Z
transaction,9f631fb4-dd05-4557-a323-f5571ec003ed,posted,Gasoline Purchase,-1237.39,6b579b61-dd2e-4e42-aaff-876eb658c9d3,14753.52,debit,payment,AU00000,2024-02-27T01:02:30Z
transaction,2136ca35-9144-43f7-a2db-78da7adc4b47,posted,Wdl ATM WESTPAC IGA BALGOWLAH BALGOWL AU,-2324.77,da09abc9-360e-4e82-843d-022f29db7536,12428.75,debit,bank-fee,AU00000,2023-09-26T12:22:20Z
transaction,d79adaf5-6a38-4fdb-bfc2-49326acb6faa,posted,Restaurant Dinner,-4838.17,fe4546e8-2636-48d2-9e25-3d23c6884f68,7590.58,debit,bank-fee,AU00000,2024-02-06T15:19:42Z
transaction,2025b4ec-3e45-42d3-bd0e-6a810751db22,posted,Travel Agency Booking,-3767.05,98dd7520-ec12-45de-ba78-5ea27169a75a,3823.53,debit,payment,AU00000,2023-08-03T23:18:10Z
transaction,a44dd312-46f6-46c5-9363-be6bd913ac69,posted,CTRLINK CARERS Ref: 998R6789201610974V,-3275.64,f8d2905e-60f2-4287-8c89-d6ae4fac4f87,547.89,debit,payment,AU00000,2023-07-07T19:35:03Z
transaction,aca6ef44-96e1-4d37-8c6e-fb7b8122ca20,posted,Netflix Subscription,-3563.67,c3365606-382d-44a5-97bd-b24da4953d44,-3015.78,debit,cash-withdrawal,AU00000,2023-06-14T00:34:07Z
transaction,d8ee0fce-1a84-4e45-b168-8c2e8e9f4e11,posted,Gym Membership Fee,-1217.03,78724c4c-858c-4afa-8414-e1b727da8e3c,-4232.81,debit,cash-withdrawal,AU00000,2023-06-26T20:09:10Z
transaction,0bca99a3-212c-494b-b1f6-dc527a17e35e,posted,Transfer Platnm Homeloan 346454,-4577.94,72b218b4-5de1-45a9-b19e-9d8f3f36ab8a,-8810.75,debit,payment,AU00000,2023-10-31T19:42:14Z
transaction,219708ad-0fc0-4858-ab66-4b8a77469b77,posted,Online Gaming Purchase,-1140.71,2e3cbd9b-aede-4ead-a3fd-aa4648e19979,-9951.46,debit,payment,AU00000,2024-05-05T07:32:45Z
transaction,15a718de-eb1b-46e7-b5c0-85d55959a71c,posted,Gasoline Purchase,-313.97,d203cf75-01f0-4a28-9fa4-5e15f1ed8348,-10265.43,debit,payment,AU00000,2023-12-19T10:17:21Z
transaction,fedada9a-8ea9-4f94-b6c2-ffd3a6edca04,posted,Car Maintenance Expense,-2797.85,d7c0acf6-00c8-47b3-a2fd-38e2940e35d1,9071.71,debit,payment,AU00000,2023-08-23T19:28:42Z
transaction,62ccb55d-1aad-4d6b-a0ec-27c8a941b6e0,posted,Manly Maths Tutor Wages,-4532.06,61dcb00c-5061-4805-96ac-d45403636efd,4539.65,debit,cash-withdrawal,AU00000,2024-02-29T17:50:37Z
transaction,c8a1e851-a3e2-427c-bf94-644b152ce4dc,posted,Hair Salon Appointment,-1056.06,827999e3-df56-4b67-8646-8ae70b3e46b2,3483.59,debit,bank-fee,AU00000,2023-09-05T08:24:32Z
transaction,f323c000-a0d8-4227-ba33-7047d459f8ae,posted,Wdl ATM WESTPAC IGA BALGOWLAH BALGOWL AU,-450.13,fce9df41-ef8a-424f-816f-22f98263f377,3033.46,debit,bank-fee,AU00000,2024-03-31T08:03:54Z
transaction,df1951b6-3bb7-4721-894d-191d2c31ca95,posted,Home Improvement Store Purchase,-2907.56,e42b321d-c95b-424f-bcb5-1ab358571f03,125.9,debit,bank-fee,AU00000,2023-08-21T02:36:32Z
transaction,50cd5933-ebe4-49b3-b18b-eb0278338750,posted,Music Streaming Subscription,-2476.91,8886e34c-415b-42e8-9877-b711b2450c74,-2351.01,debit,cash-withdrawal,AU00000,2023-06-25T03:35:45Z
transaction,d42756fb-42cc-4f43-b3d6-35e642647c49,posted,Music Streaming Subscription,-990.21,4be815bb-cdfd-42b4-a175-52a90f296067,-3341.22,debit,cash-withdrawal,AU00000,2024-04-20T04:16:36Z
transaction,5bda0aee-f1ea-4b72-843c-8ecfa0cf5994,posted,Gym Membership Fee,-438.19,dc2c5aa5-e6e1-4cb2-a9e4-bea2d0132e2b,-3779.41,debit,payment,AU00000,2023-11-21T18:55:48Z
transaction,e19454f7-1526-4f2b-bf0b-d51ba29f47b9,posted,TFR Acc14000 TO 12389,-4505.8,52d9f1f3-8eaa-4345-8cac-5bff83fcbcde,-8285.21,debit,payment,AU00000,2023-10-26T20:00:04Z
transaction,8d1217b0-b4e7-4423-b279-559232a1d10f,posted,Wdl ATM WESTPAC IGA BALGOWLAH BALGOWL AU,-500.17,41cffa27-c483-45e0-898e-00a982391ebe,-8785.38,debit,cash-withdrawal,AU00000,2024-03-07T10:37:03Z
transaction,28009291-97fe-4016-bdbe-f66aa431b1bc,posted,Payroll WFRMS 15439393,11701.47,68852549-9aee-4bf1-a51f-296f8687bce8,28550.84,credit,transfer,AU00000,2023-05-20T08:45:42Z
transaction,f9e309ba-cff0-4e61-8f2e-89cf01c0f817,posted,Manly Maths Tutor Wages,-121.01,f9d2085f-fbfb-4f40-84b8-0c65aa64142b,28429.83,debit,bank-fee,AU00000,2023-10-23T03:04:46Z
transaction,a92fd549-155a-41f3-99c0-cf7e3001a45a,posted,Gym Membership Fee,-1105.7,ada44b97-97d0-457b-a971-2be97539c34f,27324.13,debit,cash-withdrawal,AU00000,2023-07-26T04:54:50Z
transaction,ebb13d3f-5b5e-44df-adb6-80fd838cdc7b,posted,AGL RETAIL ENERGY LTD (GAS),-1429.06,fbb88c3f-c447-45eb-a079-b7104b471dbc,25895.07,debit,payment,AU00000,2024-01-24T14:24:17Z
transaction,b12ebce0-17ff-41c2-b351-48ab1d02a799,posted,Bookstore Purchase,-524.71,b92fd589-fdd3-4165-b618-6d6743510cd1,25370.36,debit,payment,AU00000,2023-07-21T22:09:29Z
transaction,0841c3b2-4ce4-419c-b874-6729cdf523ad,posted,Electricity Bill Payment,-3165.89,b40a6b81-9dc5-47e7-bcf8-b3d2155f7e66,22204.47,debit,bank-fee,AU00000,2024-04-27T19:52:10Z
transaction,4c6e1356-6511-401d-a93b-3f0732824e93,posted,Gym Membership Fee,-683.89,d81944b7-b8c2-4bf9-9ba1-f70511845105,21520.58,debit,cash-withdrawal,AU00000,2024-03-26T01:31:35Z
transaction,2a1d273b-5bd9-42d8-b691-2a43b72b4422,posted,Online Gaming Purchase,-3255.47,f1e11e0c-af4b-4b7e-b917-aa66dd4c535a,18265.11,debit,bank-fee,AU00000,2023-09-15T04:47:52Z
transaction,3aa2f9b9-e3e3-4a34-92a0-5b189809e1cb,posted,Music Streaming Subscription,-3887.98,bcbc9de7-5f21-4059-9ce5-db779407dc3a,14377.13,debit,payment,AU00000,2024-03-30T23:25:00Z
transaction,c161332a-bede-4f2b-93ce-ee298ebff384,posted,Music Streaming Subscription,-2808.25,0bfdfb90-f9d6-4f57-95ae-511c97dfde51,11568.88,debit,cash-withdrawal,AU00000,2023-11-26T03:16:57Z
transaction,57bdd5b8-4d31-445b-838f-b9cab9d1638d,posted,Car Maintenance Expense,-868.74,46c55142-e551-42ac-9ee7-bae01f4dd59c,12467.74,debit,bank-fee,AU00000,2023-08-01T23:19:31Z
transaction,4d253b9c-74f4-4bae-95e4-2b0625fb3824,posted,Travel Agency Booking,-1236.5,75b2af35-6b30-403b-8582-7d8e31f2470c,11231.24,debit,cash-withdrawal,AU00000,2023-11-06T09:45:48Z
transaction,449f19e4-887d-4cbf-b64e-0bc575f85e0b,posted,Electricity Bill Payment,-3284.48,195e0d48-f0e3-488a-b7ac-4b8e54fe709f,7946.76,debit,cash-withdrawal,AU00000,2024-04-25T15:03:48Z
transaction,e5946a3e-fd08-4444-806c-3206ab2cb2a0,posted,Music Streaming Subscription,-305.57,91e25647-efac-42e7-8f68-5b99dc90c0ac,7641.19,debit,bank-fee,AU00000,2023-06-02T15:36:50Z
transaction,ff3390a6-3508-4ce3-bdf1-379c64e38453,posted,AGL RETAIL ENERGY LTD (GAS),-2730.72,cce150bf-01c3-4462-bc8a-8ff1da43a347,4910.47,debit,cash-withdrawal,AU00000,2023-07-13T16:36:40Z
transaction,6c5bd8f7-fdde-4055-a2a0-63e73246adcd,posted,Uber Ride,-664.26,03d26ae1-9b88-470b-86bd-7d8e7f6671b3,4246.21,debit,payment,AU00000,2024-01-05T21:19:53Z
transaction,f8278d52-f537-4404-978e-f42cd64415e5,posted,Home Improvement Store Purchase,-1451.8,e39b7e26-803d-474f-8003-0579dce531b2,2794.41,debit,bank-fee,AU00000,2023-09-19T17:12:28Z
transaction,5b1ba1ff-6785-4d6d-8585-7e7bfd380b13,posted,Car Maintenance Expense,-2909.09,d442d2dd-7ae0-4796-a236-05e3ecfb76cd,-114.68,debit,payment,AU00000,2024-03-05T04:25:54Z
transaction,dd5af6a7-8bfe-4a8e-ba83-13e3f5645596,posted,Restaurant Dinner,-3841.63,2738e835-1697-4f35-b4d1-8bfd4df618ac,-3956.31,debit,cash-withdrawal,AU00000,2023-08-08T11:55:16Z
transaction,e4caeae6-9ca6-4898-9068-30574382d952,posted,Netflix Subscription,-4290.99,4a9f7b65-d659-4607-9130-7ee459b1ece9,-8247.3,debit,cash-withdrawal,AU00000,2023-07-21T21:59:19Z
transaction,5e06d53c-d781-41b8-8bd5-0b23db41678b,posted,Manly Maths Tutor Wages,-1891.6,752ada6f-7eed-4f10-beb5-d2f3fa9288ab,15856.44,debit,bank-fee,AU00000,2024-04-06T23:53:03Z
transaction,3fe58ae5-6d7c-4185-849b-65f09d3bb0a4,posted,Restaurant Dinner,-1548.66,ecd4d58a-0e2c-486b-af0d-28d1ced82fbf,14307.78,debit,cash-withdrawal,AU00000,2023-08-07T20:01:01Z
transaction,5f923cd4-12c7-4609-8fc5-65c0276f051a,posted,Payroll WFRMS 15439393,11526.42,3ec462df-783f-4971-b14c-bdc85bde34cd,25834.2,credit,transfer,AU00000,2023-08-27T09:17:43Z
transaction,0831c72f-a4e2-40c4-aa51-227d8a849bc4,posted,Coffee Shop Purchase,-4950.3,9e9d3262-ee47-4139-af24-fd72feffac48,20883.9,debit,bank-fee,AU00000,2023-10-16T18:32:32Z
transaction,383dc426-5030-4e89-8cb8-ea811ea1b296,posted,Bookstore Purchase,-3694.87,27c8ad44-6568-4f5d-b4e0-1a592fed0147,17189.03,debit,cash-withdrawal,AU00000,2024-05-04T01:27:15Z
transaction,d8fdb6a4-5cb3-47e2-bb3a-f5e421eec4db,posted,Netflix Subscription,-37.81,4d03e0ad-d2ff-4582-bf4a-7c35a4ddd51e,17151.22,debit,payment,AU00000,2023-08-17T17:49:46Z
transaction,11f34b29-3e9e-4947-b34e-ab4516328c3f,posted,Non Hooli ATM Withdrawal Fee,-2680.5,ae74d34e-19dc-4138-81a0-75c8f7b65022,14470.72,debit,bank-fee,AU00000,2023-10-17T01:00:18Z
transaction,6fcbc918-c4c3-41e5-a0cb-1ae6eda9c420,posted,Home Improvement Store Purchase,-755.74,22b9be17-f204-4224-a2f1-caf011919697,13714.98,debit,bank-fee,AU00000,2024-02-21T09:38:49Z
transaction,85ee51db-6fe9-4460-811d-05d22befe551,posted,CTRLINK CARERS Ref: 998R6789201610974V,-3629.69,561c7d47-8165-4bd1-8f18-309eb620d97b,10085.29,debit,bank-fee,AU00000,2023-10-17T13:40:15Z
transaction,6785bac3-1367-4b7f-9691-2b2340c7ce56,posted,Hair Salon Appointment,-4981.76,b5f6b86e-528a-42b3-b05f-3d6208e9ff7a,5103.53,debit,payment,AU00000,2024-04-06T00:53:07Z
transaction,e521d2d6-7552-48d7-8851-2749cae308be,posted,CTRLINK CARERS Ref: 998R6789201610974V,-1328.48,2584d7a9-29db-43e3-8ccd-a844a667e148,13227.92,debit,bank-fee,AU00000,2023-06-09T06:47:38Z
transaction,644145c8-7da2-4b00-b748-e49fb41ab275,posted,Bookstore Purchase,-924.91,ad02582e-e6fa-4244-9ca4-33406d5fceb0,12303.01,debit,payment,AU00000,2024-01-17T13:25:24Z
transaction,632feedf-5a7f-4f9b-9263-e8e91d76741e,posted,Online Gaming Purchase,-3928.35,ca586725-d4c8-498f-baaf-31810c179d3c,8374.66,debit,cash-withdrawal,AU00000,2024-01-25T13:25:42Z
transaction,52bf1e41-c6a5-4f4b-969e-1aef43272ca1,posted,Netflix Subscription,-295.06,0420eb74-e0d3-4cb8-9d09-bd694d691602,8079.6,debit,cash-withdrawal,AU00000,2023-08-10T13:19:14Z
transaction,b49d1e44-bf95-41a5-84f1-fd4f97f5b79d,posted,Restaurant Dinner,-1269.97,00ebd6dc-be61-4c5d-af17-a103bd6c2b49,6809.63,debit,cash-withdrawal,AU00000,2023-08-21T07:47:15Z
transaction,bf93f3df-2e6e-4c5a-9f04-1142b9766d67,posted,Travel Agency Booking,-1318.84,07259ec0-3525-4cd7-bee4-840e7de3de70,5490.79,debit,bank-fee,AU00000,2024-03-09T13:38:13Z
transaction,6ee5c1d7-22b1-48ef-af59-a56b14ded386,posted,Home Improvement Store Purchase,-811.39,fafd1da0-cfa5-4813-b040-4702e9497b6a,4679.4,debit,bank-fee,AU00000,2023-09-27T07:37:21Z
transaction,4135e78b-2ec2-4144-a0fb-de958624573f,posted,Transfer Platnm Homeloan 346454,-4835.28,7cb5c616-6cec-407f-aa53-493681435ab2,-155.88,debit,cash-withdrawal,AU00000,2023-09-22T04:05:25Z
transaction,cf6dbfdf-96a4-4a6e-95ef-6dde7b3f0838,posted,TRANSFER TO JOANNA SMITH CAMPING,-1440.06,84b48bee-7ced-4d25-829c-47f2957f9e4a,-1595.94,debit,cash-withdrawal,AU00000,2023-10-05T15:37:29Z
transaction,7139d329-f885-4550-9cc8-3da4a47bbe9b,posted,Non Hooli ATM Withdrawal Fee,-4465.44,7347b951-5522-43c0-9ca3-dbe2adbd2ac3,-6061.38,debit,bank-fee,AU00000,2024-01-26T16:27:20Z
transaction,c7fdbf11-e6b3-4fb6-92c8-b18b0d36a83c,posted,Wdl ATM WESTPAC IGA BALGOWLAH BALGOWL AU,-2715.11,09eb5d33-0c26-4ed8-a1dd-dccf7fd30f16,5370.38,debit,bank-fee,AU00000,2023-11-08T19:49:26Z
transaction,7eccc760-2b5b-4e5e-b06a-7de7addb8eca,posted,Payroll WFRMS 15439393,11137.01,c93de9d8-0534-43ce-b00b-94fc68f7dfdc,16507.39,credit,transfer,AU00000,2023-07-23T02:00:29Z
transaction,d992499c-697f-4d31-b7a1-2dc5e686eb55,posted,Payroll WFRMS 15439393,10793.93,a0a78a03-f882-4ce3-8a05-9f214a40f781,27301.32,credit,transfer,AU00000,2024-02-13T03:25:37Z
transaction,cc404555-a5a1-4e09-937b-84e5309f7567,posted,Restaurant Dinner,-1713.81,eaf37df5-263d-42ea-b471-3fcf10f26f27,25587.51,debit,bank-fee,AU00000,2024-02-22T06:08:07Z
transaction,75af4382-5399-464e-ad26-76411d4cee9d,posted,Online Gaming Purchase,-4183.19,1dca3c39-9613-4b67-ac23-d58cd2c0795d,21404.32,debit,bank-fee,AU00000,2023-11-16T10:44:45Z
transaction,f8770176-e89e-4632-a960-1a5ffaa1eb2b,posted,AGL RETAIL ENERGY LTD (GAS),-3604.92,5665ff4e-b8cc-454e-8a28-688c0c785998,17799.4,debit,cash-withdrawal,AU00000,2023-11-30T17:13:36Z
transaction,e8d77672-9177-4af3-bdd8-56e62fac82d8,posted,Coffee Shop Purchase,-2431.83,09271cd2-7305-4351-a15e-5f7c26b43c3c,15367.57,debit,bank-fee,AU00000,2023-06-10T20:07:18Z
transaction,7432e163-a121-4bec-8c83-89ee5a8c0f19,posted,TRANSFER TO JOANNA SMITH CAMPING,-1177.69,01c1b55c-f3b6-4f94-9d2a-2db0951ede44,14189.88,debit,cash-withdrawal,AU00000,2024-04-17T17:38:27Z
transaction,42a2446f-90f8-42af-bd4c-bdff5e3f47db,posted,Restaurant Dinner,-2412.14,c25e9937-cc12-4e27-949c-237255afec51,11777.74,debit,bank-fee,AU00000,2024-02-11T11:29:44Z
transaction,59c7a24c-b50f-42c9-9ab3-4c8c95f1da30,posted,Mobile Phone Bill Payment,-2048.86,987a1ac0-3025-4249-8998-c59324dd07be,9728.88,debit,payment,AU00000,2024-03-17T08:48:05Z
transaction,5c29307e-8fea-4a8f-b6b6-fd452e703104,posted,Hair Salon Appointment,-3887.9,3d1e035e-07af-4d21-91a9-dd2e8ff8451d,15957.59,debit,bank-fee,AU00000,2023-06-16T21:51:02Z
transaction,438d0def-3cac-4504-ad96-5a1be442b4d9,posted,Amazon Online Shopping,-2488.21,33d29ad4-15cd-45ad-a5bd-d6634ed6e952,13469.38,debit,payment,AU00000,2023-07-27T18:13:21Z
transaction,010451c8-3ff1-41b7-b20b-d0131b0f42b7,posted,Restaurant Dinner,-4024.74,b614a538-9065-4cfb-8bba-80db67fa678a,9444.64,debit,payment,AU00000,2023-11-12T03:48:04Z
transaction,23e25430-17df-4b67-96c5-648a2a1cd0e7,posted,Coffee Shop Purchase,-406.61,942e343e-2877-4424-bd36-e3eae2453c85,9038.03,debit,payment,AU00000,2023-10-24T11:01:23Z
transaction,f5f321a0-9021-46ce-9f92-b5e60a0ae1b4,posted,Bookstore Purchase,-2319.13,c3c92cf7-2634-4585-8843-98fbf6d9ac83,6718.9,debit,bank-fee,AU00000,2023-06-24T09:04:10Z
transaction,ad08f1c1-6c24-449f-8485-df9adf6291c8,posted,Movie Ticket Purchase,-2682.93,e2ab7379-dd10-4c19-94fe-125d3bed7678,4035.97,debit,payment,AU00000,2023-06-04T05:37:41Z
transaction,de4434d2-a0db-41cf-a672-3c5c8d27e4fe,posted,Coffee Shop Purchase,-97.33,ad4d4a1e-4d67-4a63-9e14-a29955756473,3938.64,debit,bank-fee,AU00000,2023-05-21T01:13:29Z
transaction,da1ef772-c958-43b5-a725-d2c29b426519,posted,Travel Agency Booking,-4722.47,28cc5ff7-3df1-4816-9f1f-b33520c0fbed,-783.83,debit,cash-withdrawal,AU00000,2024-04-12T04:18:11Z
transaction,086b1da2-8ede-4da8-92de-55c6181accde,posted,Online Gaming Purchase,-1222.94,9c587c27-87e7-4073-9c9a-65f5b91a59be,-2006.77,debit,bank-fee,AU00000,2023-07-27T11:07:14Z
transaction,ce9f01b3-8ab6-4349-b7c2-3627c9dfb003,posted,Pharmacy Purchase,-3111.62,18b9014d-eeed-4360-87a5-c47ba170aa81,-5118.39,debit,payment,AU00000,2024-03-18T03:57:15Z
transaction,48b27286-317f-479c-9c96-81c8aaa64207,posted,Amazon Online Shopping,-3315.87,54d4926b-80fe-4691-83ec-1a97a3571c84,15977.41,debit,payment,AU00000,2023-09-12T11:15:42Z
transaction,8e631e67-864f-422e-9274-a20c7c9247e9,posted,Clothing Store Purchase,-2940.44,e9810c7b-96d3-44be-a6a2-344998aed0a2,13036.97,debit,payment,AU00000,2023-10-24T14:08:22Z
transaction,085f811e-dff0-4491-88a1-c6cd4a0c3deb,posted,Clothing Store Purchase,-278.39,777cbcb1-9e06-47d5-bc91-0fa625ad174a,12758.58,debit,cash-withdrawal,AU00000,2024-03-01T19:29:58Z
transaction,180fcfb6-988b-47b9-9c12-7117b11dbf17,posted,Mobile Phone Bill Payment,-2138.54,6b8e18fb-e020-48a8-b32c-f5154edb245d,10620.04,debit,cash-withdrawal,AU00000,2023-07-15T02:06:53Z
transaction,9c3ef260-b34d-41c9-8dee-1e943e7253b9,posted,Electricity Bill Payment,-4543.1,4c4fe609-a47a-4ef7-a476-73ca213919a0,6076.94,debit,cash-withdrawal,AU00000,2023-06-18T06:17:56Z
transaction,8ec8c953-c6c4-411f-ba13-ca472238111d,posted,Gym Membership Fee,-4003.53,df03ac57-98c9-4896-b728-5c66d567d61a,2073.41,debit,cash-withdrawal,AU00000,2023-07-14T18:22:37Z
transaction,d1f93f39-39b3-44f9-95bf-8eb3ef6e5e68,posted,Travel Agency Booking,-4334.01,70b40e65-3f9a-4df2-8042-e8818fc84a0e,-2260.6,debit,cash-withdrawal,AU00000,2024-02-01T01:30:13Z
transaction,965cb377-3a2e-4cd2-815a-ebd42cf45767,posted,Restaurant Dinner,-1148.44,09c94339-b0c6-42c5-8eac-e9c0dd94610d,-3409.04,debit,payment,AU00000,2023-10-22T01:21:39Z
transaction,4326b1c7-0173-4ffa-a100-d1d7479a0333,posted,Gym Membership Fee,-1606.48,e2893a64-b6e1-4592-acb2-9ed9df23ad51,-5015.52,debit,payment,AU00000,2023-07-17T12:58:21Z
transaction,1f8df11c-0801-4c6e-b03e-975ab8b95515,posted,Coffee Shop Purchase,-922.85,a5f9b889-3707-4faf-a6f1-5e44ae200bfc,-5938.37,debit,cash-withdrawal,AU00000,2023-11-10T10:21:11Z
transaction,c48d0d3f-75b3-4b0e-ad38-e36bbc633759,posted,Online Gaming Purchase,-3064.14,127df66d-1c24-48c6-aa6f-a18635fbbcec,14865.17,debit,bank-fee,AU00000,2023-10-17T07:37:04Z
transaction,606b235a-8f2c-44ec-a864-dd38d4e3d2f8,posted,Pharmacy Purchase,-3764.68,849e72b9-8569-41b1-923a-5464e2fd479c,11100.49,debit,bank-fee,AU00000,2024-01-28T05:41:07Z
transaction,d69abeb4-37ff-4fa9-aab0-3ee94fefa5c3,posted,Payroll WFRMS 15439393,10699.73,90d21274-04c6-417a-a9d8-8570bc64fadc,21800.22,credit,transfer,AU00000,2023-11-14T01:54:20Z
transaction,de531b4b-b9db-49f7-bba3-121b4cf52541,posted,Music Streaming Subscription,-1193.15,3c51db40-c743-4ec0-ba5e-6df5b9b7300f,20607.07,debit,bank-fee,AU00000,2023-09-19T14:06:19Z
transaction,2474e82e-5947-4582-8ebb-64ec42c6633a,posted,Bookstore Purchase,-2108.5,59c552cd-25bb-4c49-89d8-bb82833afc56,18498.57,debit,bank-fee,AU00000,2023-11-15T15:22:36Z
transaction,f7c336a9-bc59-4e83-8c50-0b771f433639,posted,Online Gaming Purchase,-2429.48,bd906a04-607a-4924-9865-72b72033bc9a,16069.09,debit,payment,AU00000,2023-10-22T12:43:09Z
transaction,cb51425a-dcd5-48f8-8b32-23fabc0cef7a,posted,Restaurant Dinner,-2199.16,c84c77c0-9a18-4abb-bc95-b86031a619fd,13869.93,debit,bank-fee,AU00000,2023-08-24T09:30:52Z
transaction,50c5f6fe-481f-4a90-8e5d-947737fd0bc7,posted,AGL RETAIL ENERGY LTD (GAS),-2588.46,6cd1154b-0afb-40fe-bf9b-76eae187ff68,11281.47,debit,cash-withdrawal,AU00000,2023-08-20T15:23:07Z
transaction,e0e681b0-37ac-458b-b853-e876612687cd,posted,Car Maintenance Expense,-2254.46,245fd161-ce34-4ab2-91e5-d9a8f3323266,9027.01,debit,payment,AU00000,2023-08-28T02:47:45Z
transaction,cf1edf64-ea7c-4c10-91de-782e10a79186,posted,Bookstore Purchase,-4019.54,a683a474-a3df-401a-92bf-248f5803c33f,5007.47,debit,bank-fee,AU00000,2024-02-11T01:44:44Z
transaction,14fdea4b-3088-4bd6-8e10-39725a4ef365,posted,Non Hooli ATM Withdrawal Fee,-4397.96,dbfe816e-b78a-42b0-b0dc-381a616b74e1,1138.05,debit,bank-fee,AU00000,2023-12-20T17:10:24Z
transaction,f46a4e68-6709-406b-bf81-cc2587829274,posted,Movie Ticket Purchase,-4394.52,9a442a4f-1b27-4894-9401-019b188f0ea7,-3256.47,debit,cash-withdrawal,AU00000,2023-11-22T01:49:11Z
transaction,90deba40-7068-4004-bfc8-adb25f5ced6f,posted,Home Improvement Store Purchase,-4781.68,5cdfd3e6-83da-4bad-b118-da181306037d,-8038.15,debit,bank-fee,AU00000,2023-09-13T10:15:04Z
transaction,4f82b424-d92e-4c45-9c35-da703c6eba57,posted,Music Streaming Subscription,-283.97,25bc063b-925a-4169-aa03-5b421ea580db,-8322.12,debit,cash-withdrawal,AU00000,2023-08-29T16:00:44Z
transaction,49c84cc8-e6e0-4179-8437-82486634f367,posted,Travel Agency Booking,-126.05,0844d543-5628-46fd-a900-741a9d0c5d1e,-8448.17,debit,payment,AU00000,2023-08-18T23:15:55Z
transaction,f5ab34c6-e5bf-480b-b682-de3cc7c82d44,posted,Transfer Platnm Homeloan 346454,-823.52,54461b9f-1e9e-4f06-b7f3-a839b411b2a2,-9271.69,debit,bank-fee,AU00000,2024-02-04T02:22:04Z
transaction,33a50d58-3109-4573-9594-2362b9892f8e,posted,Non Hooli ATM Withdrawal Fee,-2194.51,2247df23-2277-4310-892e-1bc6d369045d,-11466.2,debit,payment,AU00000,2024-01-14T18:38:58Z
transaction,eaac9d14-84f1-49f8-9d17-14c899ffc3c5,posted,Gasoline Purchase,-3099.93,565f126d-1601-4222-a0fe-0a04fe598a31,-14566.13,debit,bank-fee,AU00000,2023-09-13T01:44:48Z
transaction,d632699b-0441-4f17-958a-a390a0d238b2,posted,Transfer Platnm Homeloan 346454,-2382.08,4b3aa3f7-3a89-4074-a17c-e6d952d34541,-16948.21,debit,payment,AU00000,2023-09-01T02:32:46Z
